frame_id,dataset,source_video_id,frame_seconds,width,height,assigned_quota,assigned_batch_id,time_of_day,weather,lighting_type,is_indoor,people_count_bucket,has_clearly_visible_person,has_open_floor_or_ground_space,person_holding_object,has_wall_signage_visible,has_traffic_light_visible,traffic_light_state,has_stop_sign_visible,has_road_sign_visible,has_clear_road_ahead,vehicle_count_in_scene,has_visible_damage,has_undamaged_surface_target,has_handheld_object_visible,has_open_surface_space,family,tier,pool,assigned_variant,assigned_prompt_template,assigned_prompt_filled,flagged,flagged_reason,hero_candidate,target_time,target_weather,target_lighting,target_crowd,param_location,param_activity,param_clothing,param_original_object,param_new_object,param_person_reference,param_signage_type,param_current_color,param_target_color,param_hazard_type,param_vehicle_description,param_damage_type,param_surface_type,param_object_description,param_scene_type,param_time,param_count,param_setting,param_weather,param_traffic_density,param_scene,param_subject,t1_subtype,t2_subtype,assigned_item_id
ucf_crime_Normal_Videos121_x264_27s,ucf_crime,Normal_Videos121_x264,27.4,320,240,cctv_T2_train_person_holding_object,cctv_train_T2,indeterminate,indeterminate,fluorescent,1,sparse,1,1,1,0,,,,,,,,,,,cctv,T2,train,C,X-T2-SWAP-OBJECT-CCT,"In this surveillance camera frame, find the briefcase held by or near the person on the right side of the frame. Replace it with box of similar size. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears — same people, same poses, same scene. Make it look as photorealistic as possible. The substitution should be undetectable; the box should look like it was always there.",0,,0,,,,,,,,briefcase,box,the person on the right side of the frame,,,,,,,,,,,,,,,,,,SWAP-OBJECT-CCT,item_00148_cctv_T2_train_C
ucf_crime_Normal_Videos133_x264_68s,ucf_crime,Normal_Videos133_x264,68.4,320,240,cctv_T2_train_person_holding_object,cctv_train_T2,midday,clear,mixed,1,moderate,1,1,1,0,,,,,,,,,,,cctv,T2,train,C,X-T2-SWAP-OBJECT-CCT,"In this surveillance camera frame, find the backpack held by or near the person closest to the camera. Replace it with duffel bag of similar size. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears — same people, same poses, same scene. Make it look as photorealistic as possible. The substitution should be undetectable; the duffel bag should look like it was always there.",0,,0,,,,,,,,backpack,duffel bag,the person closest to the camera,,,,,,,,,,,,,,,,,,SWAP-OBJECT-CCT,item_00157_cctv_T2_train_C
ucf_crime_Normal_Videos134_x264_14s,ucf_crime,Normal_Videos134_x264,14.3,320,240,cctv_T1_test,cctv_test_T1,midday,clear,mixed,1,sparse,1,1,0,0,,,,,,,,,,,cctv,T1,test,B,X-T1-TIME-CCT,"Shift the time of day in this surveillance camera frame from midday to morning. Adjust lighting, shadow direction, sky color, and ambient brightness to match morning. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,morning,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00172_cctv_T1_test_B
ucf_crime_Normal_Videos138_x264_3595s,ucf_crime,Normal_Videos138_x264,3595.5,320,240,cctv_T2_test_has_open_floor_or_ground_space,cctv_test_T2,morning,indeterminate,mixed,1,moderate,1,1,1,1,,,,,,,,,,,cctv,T2,test,A,X-T2-ADD-PERSON-CCT,"Add one person to this surveillance camera frame, positioned at approximately the right side of the frame. The person should appear to be looking at something in their hands, dressed in winter clothing — a coat and hat, and visible at a scale consistent with the existing scene. Match the lighting, color temperature, and camera quality of the original image. Keep all existing people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. The added person should look as if they were in the original scene.",0,,0,,,,,the right side of the frame,looking at something in their hands,winter clothing — a coat and hat,,,,,,,,,,,,,,,,,,,,,ADD-PERSON,item_00208_cctv_T2_test_A
ucf_crime_Normal_Videos139_x264_473s,ucf_crime,Normal_Videos139_x264,473,320,240,cctv_T2_train_person_holding_object,cctv_train_T2,indeterminate,indeterminate,fluorescent,1,moderate,1,0,1,0,,,,,,,,,,,cctv,T2,train,B,X-T2-SWAP-OBJECT-CCT,"In this surveillance camera frame, find the bag held by or near the person nearest the center of the frame. Replace it with box of similar size. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears — same people, same poses, same scene. Make it look as photorealistic as possible. The substitution should be undetectable; the box should look like it was always there.",0,,0,,,,,,,,bag,box,the person nearest the center of the frame,,,,,,,,,,,,,,,,,,SWAP-OBJECT-CCT,item_00150_cctv_T2_train_B
ucf_crime_Normal_Videos140_x264_25s,ucf_crime,Normal_Videos140_x264,25.5,320,240,cctv_T2_train_person_holding_object,cctv_train_T2,indeterminate,indeterminate,fluorescent,1,busy,1,1,1,1,,,,,,,,,,,cctv,T2,train,B,X-T2-SWAP-OBJECT-CCT,"In this surveillance camera frame, find the briefcase held by or near the person on the right side of the frame. Replace it with box of similar size. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears — same people, same poses, same scene. Make it look as photorealistic as possible. The substitution should be undetectable; the box should look like it was always there.",0,,0,,,,,,,,briefcase,box,the person on the right side of the frame,,,,,,,,,,,,,,,,,,SWAP-OBJECT-CCT,item_00153_cctv_T2_train_B
ucf_crime_Normal_Videos149_x264_7s,ucf_crime,Normal_Videos149_x264,7.9,320,240,cctv_T2_test_person_holding_object,cctv_test_T2,midday,indeterminate,mixed,1,busy,1,1,1,1,,,,,,,,,,,cctv,T2,test,B,X-T2-SWAP-OBJECT-CCT,"In this surveillance camera frame, find the phone held by or near the person on the left side of the frame. Replace it with small notebook of similar size. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears — same people, same poses, same scene. Make it look as photorealistic as possible. The substitution should be undetectable; the small notebook should look like it was always there.",0,,0,,,,,,,,phone,small notebook,the person on the left side of the frame,,,,,,,,,,,,,,,,,,SWAP-OBJECT-CCT,item_00236_cctv_T2_test_B
ucf_crime_Normal_Videos152_x264_191s,ucf_crime,Normal_Videos152_x264,191.5,320,240,cctv_T1_train,cctv_train_T1,midday,indeterminate,mixed,1,sparse,1,1,0,0,,,,,,,,,,,cctv,T1,train,B,X-T1-LIGHTING-CCT,"Change the lighting in this surveillance camera frame from mixed to dim. Adjust color temperature, contrast, and brightness throughout the image. Do not change the time of day or weather. Keep all people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. Change as little as possible beyond the lighting. Don't change any details of the original photo other than the lighting.",0,,0,,,dim,,,,,,,,,,,,,,,,,,,,,,,,LIGHTING,,item_00034_cctv_T1_train_B
ucf_crime_Normal_Videos153_x264_200s,ucf_crime,Normal_Videos153_x264,200.8,320,240,cctv_T2_test_has_clearly_visible_person,cctv_test_T2,midday,indeterminate,fluorescent,1,sparse,1,1,0,0,,,,,,,,,,,cctv,T2,test,B,X-T2-REMOVE-PERSON-CCT,"Remove the person located at approximately the right side of the frame from this surveillance camera frame. Fill the area where they were with content consistent with the rest of the scene (floor, wall, background as appropriate). Keep all other people, vehicles, objects, and structures exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that person had never been there. Don't change any details of the original photo other than removing the specified person.",0,,0,,,,,the right side of the frame,,,,,,,,,,,,,,,,,,,,,,,REMOVE-PERSON,item_00215_cctv_T2_test_B
ucf_crime_Normal_Videos164_x264_322s,ucf_crime,Normal_Videos164_x264,322.3,320,240,cctv_T2_test_person_holding_object,cctv_test_T2,midday,indeterminate,fluorescent,1,moderate,1,0,1,0,,,,,,,,,,,cctv,T2,test,A,X-T2-SWAP-OBJECT-CCT,"In this surveillance camera frame, find the backpack held by or near the person closest to the camera. Replace it with duffel bag of similar size. Match the lighting, shadow, and perspective of the original. Keep everything else exactly as it appears — same people, same poses, same scene. Make it look as photorealistic as possible. The substitution should be undetectable; the duffel bag should look like it was always there.",0,,0,,,,,,,,backpack,duffel bag,the person closest to the camera,,,,,,,,,,,,,,,,,,SWAP-OBJECT-CCT,item_00232_cctv_T2_test_A
ucf_crime_Normal_Videos166_x264_16s,ucf_crime,Normal_Videos166_x264,16.8,320,240,cctv_T2_test_has_clearly_visible_person,cctv_test_T2,evening,indeterminate,mixed,1,moderate,1,1,1,0,,,,,,,,,,,cctv,T2,test,C,X-T2-REMOVE-PERSON-CCT,"Remove the person located at approximately the right side of the frame from this surveillance camera frame. Fill the area where they were with content consistent with the rest of the scene (floor, wall, background as appropriate). Keep all other people, vehicles, objects, and structures exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that person had never been there. Don't change any details of the original photo other than removing the specified person.",0,,0,,,,,the right side of the frame,,,,,,,,,,,,,,,,,,,,,,,REMOVE-PERSON,item_00219_cctv_T2_test_C
ucf_crime_Normal_Videos192_x264_87s,ucf_crime,Normal_Videos192_x264,87.1,320,240,cctv_T2_train_has_wall_signage_visible,cctv_train_T2,midday,indeterminate,fluorescent,1,sparse,1,1,0,1,,,,,,,,,,,cctv,T2,train,C,X-T2-REMOVE-SIGNAGE-CCT,"Remove the directional sign located at approximately the wall on the right from this surveillance camera frame. Fill the area with content consistent with the surrounding wall, post, or background. Keep all people, vehicles, objects, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been posted.",0,,0,,,,,the wall on the right,,,,,,directional sign,,,,,,,,,,,,,,,,,REMOVE-SIGNAGE,item_00132_cctv_T2_train_C
ucf_crime_Normal_Videos200_x264_97s,ucf_crime,Normal_Videos200_x264,97.8,320,240,cctv_T1_train,cctv_train_T1,midday,clear,daylight,0,moderate,1,1,0,1,,,,,,,,,,,cctv,T1,train,C,X-T1-WEATHER-CCT,"Change the weather in this surveillance camera frame from clear to fog. Add ground-level fog and reduced visibility consistent with fog. Adjust lighting, sky, and ground appearance to match. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image. Make it look as photorealistic as possible. Change as little as possible beyond what the weather change requires. Don't change any details of the original photo other than the weather.",0,,0,,fog,,,,,,,,,,,,,,,,,,,,,,,,,WEATHER,,item_00017_cctv_T1_train_C
ucf_crime_Normal_Videos201_x264_37s,ucf_crime,Normal_Videos201_x264,37.5,320,240,cctv_T1_test,cctv_test_T1,midday,indeterminate,mixed,1,sparse,1,1,0,1,,,,,,,,,,,cctv,T1,test,C,X-T1-WEATHER-CCT,"Change the weather in this surveillance camera frame from the current weather to light snow. Add falling snow and light snow accumulation consistent with light snow. Adjust lighting, sky, and ground appearance to match. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image. Make it look as photorealistic as possible. Change as little as possible beyond what the weather change requires. Don't change any details of the original photo other than the weather.",0,,0,,light snow,,,,,,,,,,,,,,,,,,,,,,,,,WEATHER,,item_00173_cctv_T1_test_C
ucf_crime_Normal_Videos201_x264_89s,ucf_crime,Normal_Videos201_x264,89,320,240,cctv_T2_test_has_wall_signage_visible,cctv_test_T2,midday,indeterminate,mixed,1,sparse,1,1,1,1,,,,,,,,,,,cctv,T2,test,B,X-T2-REMOVE-SIGNAGE-CCT,"Remove the information sign located at approximately the wall on the left from this surveillance camera frame. Fill the area with content consistent with the surrounding wall, post, or background. Keep all people, vehicles, objects, and other signage exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that sign had never been posted.",0,,0,,,,,the wall on the left,,,,,,information sign,,,,,,,,,,,,,,,,,REMOVE-SIGNAGE,item_00221_cctv_T2_test_B
ucf_crime_Normal_Videos212_x264_151s,ucf_crime,Normal_Videos212_x264,151.5,320,240,cctv_T2_test_has_clearly_visible_person,cctv_test_T2,midday,indeterminate,fluorescent,1,sparse,1,1,0,0,,,,,,,,,,,cctv,T2,test,A,X-T2-REMOVE-PERSON-CCT,"Remove the person located at approximately the right side of the frame from this surveillance camera frame. Fill the area where they were with content consistent with the rest of the scene (floor, wall, background as appropriate). Keep all other people, vehicles, objects, and structures exactly as they appear. Make it look as photorealistic as possible. The image should appear as if that person had never been there. Don't change any details of the original photo other than removing the specified person.",0,,0,,,,,the right side of the frame,,,,,,,,,,,,,,,,,,,,,,,REMOVE-PERSON,item_00211_cctv_T2_test_A
ucf_crime_Normal_Videos214_x264_219s,ucf_crime,Normal_Videos214_x264,219.7,320,240,cctv_T1_test,cctv_test_T1,midday,clear,daylight,0,sparse,1,1,0,0,,,,,,,,,,,cctv,T1,test,C,X-T1-TIME-CCT,"Shift the time of day in this surveillance camera frame from midday to morning. Adjust lighting, shadow direction, sky color, and ambient brightness to match morning. Keep all people, vehicles, objects, structures, and signage exactly as they appear in the original image — same positions, same poses, same details. Make it look as photorealistic as possible. Change as little as possible beyond the lighting and time-of-day cues. Don't change any details of the original photo other than what's needed for the time shift.",0,,0,morning,,,,,,,,,,,,,,,,,,,,,,,,,,TIME,,item_00188_cctv_T1_test_C
ucf_crime_Normal_Videos216_x264_43s,ucf_crime,Normal_Videos216_x264,43,320,240,cctv_T1_test,cctv_test_T1,midday,clear,daylight,0,sparse,1,1,0,0,,,,,,,,,,,cctv,T1,test,C,X-T1-CROWD-CCT,"Change the number of people visible in this surveillance camera frame from approximately sparse to approximately moderate. Add additional people consistent with the setting. Keep the existing scene composition, lighting, and all non-person elements (vehicles, structures, objects, signage) exactly as they appear. Any people added or kept should match the lighting, scale, and style of the original. Make it look as photorealistic as possible. Don't change any details of the original photo other than the people count.",0,,0,,,,moderate,,,,,,,,,,,,,,,,,,,,,,,CROWD,,item_00179_cctv_T1_test_C
ucf_crime_Normal_Videos216_x264_90s,ucf_crime,Normal_Videos216_x264,90.6,320,240,cctv_T2_test_has_open_floor_or_ground_space,cctv_test_T2,midday,clear,daylight,0,empty,0,1,0,0,,,,,,,,,,,cctv,T2,test,B,X-T2-ADD-PERSON-CCT,"Add one person to this surveillance camera frame, positioned at approximately the foreground. The person should appear to be in mid-stride, dressed in athletic clothing — a t-shirt and shorts, and visible at a scale consistent with the existing scene. Match the lighting, color temperature, and camera quality of the original image. Keep all existing people, vehicles, objects, structures, and signage exactly as they appear. Make it look as photorealistic as possible. The added person should look as if they were in the original scene.",0,,0,,,,,the foreground,in mid-stride,athletic clothing — a t-shirt and shorts,,,,,,,,,,,,,,,,,,,,,ADD-PERSON,item_00209_cctv_T2_test_B
